id,username,ip,transactionTime,startTime,endTime,authorizationID,platform,usernames,polygon
1134,Jimmy Page,192.168.1.12,09/09/2019 12:42,2019-10-01 05:04:24 UTC,2019-10-05 05:04:24 UTC,DEV-1134-2019,TheGuardian,"58583569, 21227986, 22981036, 71189226, 35480657, 90308070, 14665680, 12259964, 63533417","POLYGON ((35.136722, 102.8777), (36.136722,102.8777),(35.136722, 103.3777), (36.136722,103.3777),(35.136722,102.8777))"
1135,Jimmy Page,192.168.1.12,11/09/2019 13:50,2019-06-03 10:38:18 UTC,2019-06-08 10:38:18 UTC,DEV-1135-2019,DailyExpress,"22735535, 51954994, 56042293","POLYGON ((31.026665, 119.910952), (32.026665,119.910952),(31.026665, 120.410952), (32.026665,120.410952),(31.026665,119.910952))"
1136,Jimmy Page,192.168.1.47,12/09/2019 11:05,2019-12-06 17:16:56 UTC,2019-12-11 17:16:56 UTC,DEV-1136-2019,FinancialTimes,"25345739, 40145126, 35838780, 90716207, 59970159, 62043975","POLYGON ((37.9400581, 110.9938854), (38.9400581,110.9938854),(37.9400581, 111.4938854), (38.9400581,111.4938854),(37.9400581,110.9938854))"
1137,Robert Plant,192.168.1.12,12/09/2019 14:45,2019-08-22 02:58:37 UTC,2019-08-25 02:58:37 UTC,DEV-1137-2019,TheTimes,"26999192, 42612838, 74152738, 74176733, 28581437, 28382880","POLYGON ((57.995662, 114.2615751), (58.995662,114.2615751),(57.995662, 114.7615751), (58.995662,114.7615751),(57.995662,114.2615751))"
1138,Jimmy Page,192.168.1.12,16/09/2019 08:42,2019-08-30 05:59:06 UTC,2019-09-03 05:59:06 UTC,DEV-1138-2019,NewYorkTimes,"54482931, 48210580, 96257071, 47969969","POLYGON ((6.5411018, 101.2804075), (7.5411018,101.2804075),(6.5411018, 101.7804075), (7.5411018,101.7804075),(6.5411018,101.2804075))"
1139,John Paul Jones,192.168.1.12,16/09/2019 13:33,2020-01-24 12:56:17 UTC,2020-01-28 12:56:17 UTC,DEV-1139-2019,NewYorkTimes,49097569,"POLYGON ((-6.3865373, 107.4010519), (-5.3865373,107.4010519),(-6.3865373, 107.9010519), (-5.3865373,107.9010519),(-6.3865373,107.4010519))"
1140,John Paul Jones,192.168.1.12,19/09/2019 08:09,2019-11-21 20:22:17 UTC,2019-11-27 20:22:17 UTC,DEV-1140-2019,TheTimes,"00536043, 72210482, 51770230, 72947257, 13282369, 60388138","POLYGON ((29.574103, 106.537605), (30.574103,106.537605),(29.574103, 107.037605), (30.574103,107.037605),(29.574103,106.537605))"
1141,John Paul Jones,192.168.1.12,19/09/2019 12:16,2019-08-07 00:17:23 UTC,2019-08-12 00:17:23 UTC,DEV-1141-2019,DailyExpress,"61849352, 88023352, 17755282, 22774633, 96307818, 42858698","POLYGON ((24.560159, 120.8214265), (25.560159,120.8214265),(24.560159, 121.3214265), (25.560159,121.3214265),(24.560159,120.8214265))"
1142,Jimmy Page,192.168.1.12,26/09/2019 08:19,2019-11-30 07:03:03 UTC,2019-12-06 07:03:03 UTC,DEV-1142-2019,TheGuardian,"17535971, 02282237, 95029736","POLYGON ((40.4938437, -8.4743511), (41.4938437,-8.4743511),(40.4938437, -7.9743511), (41.4938437,-7.9743511),(40.4938437,-8.4743511))"
1143,John Paul Jones,192.168.1.12,26/09/2019 09:19,2019-12-13 07:47:14 UTC,2019-12-17 07:47:14 UTC,DEV-1143-2019,TheSun,"51903501, 63257474, 07844604, 26002185, 87588166","POLYGON ((-34.6204268, -58.4794508), (-33.6204268,-58.4794508),(-34.6204268, -57.9794508), (-33.6204268,-57.9794508),(-34.6204268,-58.4794508))"
1144,John Paul Jones,192.168.1.55,26/09/2019 14:54,2019-10-04 05:33:03 UTC,2019-10-08 05:33:03 UTC,DEV-1144-2019,FinancialTimes,"85120057, 39199860, 29032470, 45116017, 58281355","POLYGON ((-34.6473284, -58.4184031), (-33.6473284,-58.4184031),(-34.6473284, -57.9184031), (-33.6473284,-57.9184031),(-34.6473284,-58.4184031))"
1145,Jimmy Page,192.168.1.12,27/09/2019 10:05,2019-07-20 05:58:16 UTC,2019-07-25 05:58:16 UTC,DEV-1145-2019,FinancialTimes,"42751693, 24933396, 68536763, 41230782","POLYGON ((58.703557, 14.1362521), (59.703557,14.1362521),(58.703557, 14.6362521), (59.703557,14.6362521),(58.703557,14.1362521))"
1146,Jimmy Page,192.168.1.55,27/09/2019 14:53,2019-07-01 14:55:14 UTC,2019-07-05 14:55:14 UTC,DEV-1146-2019,MailOnline,"16904003, 40372075, 83968170, 44685416, 25860371, 93040522, 93295327","POLYGON ((39.4477824, -9.014074), (40.4477824,-9.014074),(39.4477824, -8.514074), (40.4477824,-8.514074),(39.4477824,-9.014074))"
1147,John Paul Jones,192.168.1.12,30/09/2019 10:32,2020-01-19 05:18:53 UTC,2020-01-21 05:18:53 UTC,DEV-1147-2019,FinancialTimes,"83584920, 13464813, 73872433, 16023177, 67271419, 13039177, 55252948, 30476239, 27198586, 28659604","POLYGON ((-7.4797342, 110.2176941), (-6.4797342,110.2176941),(-7.4797342, 110.7176941), (-6.4797342,110.7176941),(-7.4797342,110.2176941))"
1148,Jimmy Page,192.168.1.12,30/09/2019 13:46,2019-12-12 20:49:16 UTC,2019-12-17 20:49:16 UTC,DEV-1148-2019,FinancialTimes,"72652108, 34826722, 66263621, 83788862, 84654063, 66036006, 32943026, 45972006, 46424523, 33157845","POLYGON ((30.9049366, 52.6921001), (31.9049366,52.6921001),(30.9049366, 53.1921001), (31.9049366,53.1921001),(30.9049366,52.6921001))"
1149,Jimmy Page,192.168.1.55,03/10/2019 12:01,2019-08-03 22:31:49 UTC,2019-08-08 22:31:49 UTC,DEV-1149-2019,FinancialTimes,"38616528, 00063722, 81140310, 76183847, 26113744, 71543752, 28265899, 04437218","POLYGON ((48.4089744, 135.123385), (49.4089744,135.123385),(48.4089744, 135.623385), (49.4089744,135.623385),(48.4089744,135.123385))"
1150,John Paul Jones,192.168.1.12,03/10/2019 12:09,2019-02-09 16:06:13 UTC,2019-02-12 16:06:13 UTC,DEV-1150-2019,MailOnline,"94708314, 38995643, 59465185","POLYGON ((-31.3540428, -64.1582003), (-30.3540428,-64.1582003),(-31.3540428, -63.6582003), (-30.3540428,-63.6582003),(-31.3540428,-64.1582003))"
1151,John Paul Jones,192.168.1.55,03/10/2019 13:31,2019-08-03 20:53:37 UTC,2019-08-08 20:53:37 UTC,DEV-1151-2019,WashingtonPost,57365103,"POLYGON ((-7.9396646, 111.4109784), (-6.9396646,111.4109784),(-7.9396646, 111.9109784), (-6.9396646,111.9109784),(-7.9396646,111.4109784))"
1152,Jimmy Page,192.168.1.12,07/10/2019 11:11,2019-04-03 10:57:04 UTC,2019-04-06 10:57:04 UTC,DEV-1152-2019,WashingtonPost,"69155366, 30406142, 01469850, 29808657, 44421879, 03609937","POLYGON ((41.0534668, -8.3490278), (42.0534668,-8.3490278),(41.0534668, -7.8490278), (42.0534668,-7.8490278),(41.0534668,-8.3490278))"
1153,Jimmy Page,192.168.1.12,07/10/2019 11:28,2019-02-27 22:06:49 UTC,2019-03-04 22:06:49 UTC,DEV-1153-2019,DailyExpress,"53176185, 96835350, 64697769, 70811040, 15358321, 72322302, 31925967, 14739686, 81236768","POLYGON ((45.1616228, 17.9293975), (46.1616228,17.9293975),(45.1616228, 18.4293975), (46.1616228,18.4293975),(45.1616228,17.9293975))"
1154,Jimmy Page,192.168.1.12,07/10/2019 13:04,2019-04-08 21:27:48 UTC,2019-04-10 21:27:48 UTC,DEV-1154-2019,FinancialTimes,"51962353, 65832499, 03769211, 79431744, 02839320","POLYGON ((40.0856412, -8.2896115), (41.0856412,-8.2896115),(40.0856412, -7.7896115), (41.0856412,-7.7896115),(40.0856412,-8.2896115))"
1155,John Paul Jones,192.168.1.47,08/10/2019 14:29,2019-02-17 19:42:41 UTC,2019-02-23 19:42:41 UTC,DEV-1155-2019,TheSun,"40629103, 81243778, 86896730, 48434851, 96725363, 41007207, 39687040","POLYGON ((-7.3145841, 112.7576691), (-6.3145841,112.7576691),(-7.3145841, 113.2576691), (-6.3145841,113.2576691),(-7.3145841,112.7576691))"
1156,Jimmy Page,192.168.1.12,09/10/2019 13:13,2019-09-15 03:09:08 UTC,2019-09-21 03:09:08 UTC,DEV-1156-2019,TheSun,"09038516, 45195228, 49898497, 41577168","POLYGON ((45.7631589, 106.2650297), (46.7631589,106.2650297),(45.7631589, 106.7650297), (46.7631589,106.7650297),(45.7631589,106.2650297))"
1157,John Paul Jones,192.168.1.12,10/10/2019 14:09,2019-08-31 19:44:27 UTC,2019-09-02 19:44:27 UTC,DEV-1157-2019,NewYorkTimes,"48776310, 88874865, 40220864","POLYGON ((23.7247599, 108.8076195), (24.7247599,108.8076195),(23.7247599, 109.3076195), (24.7247599,109.3076195),(23.7247599,108.8076195))"
1158,John Paul Jones,192.168.1.12,11/10/2019 09:01,2019-04-30 15:51:54 UTC,2019-05-06 15:51:54 UTC,DEV-1158-2019,TheSun,"16464473, 80359667, 89311063, 18233912, 61186380, 72118454, 61522306, 32715545, 37611406, 66461054, 80952288","POLYGON ((14.5697429, 121.0190818), (15.5697429,121.0190818),(14.5697429, 121.5190818), (15.5697429,121.5190818),(14.5697429,121.0190818))"
1159,Jimmy Page,192.168.1.12,15/10/2019 13:21,2019-08-18 16:42:05 UTC,2019-08-20 16:42:05 UTC,DEV-1159-2019,TheSun,"76711231, 55857996, 19561237, 25029678, 87685619, 75289147, 99740033, 62677896, 07733744, 69502629","POLYGON ((35.422892, 103.352654), (36.422892,103.352654),(35.422892, 103.852654), (36.422892,103.852654),(35.422892,103.352654))"
1160,John Paul Jones,192.168.1.12,17/10/2019 10:04,2020-01-29 16:22:04 UTC,2020-02-04 16:22:04 UTC,DEV-1160-2019,NewYorkTimes,"24166247, 39678116, 36540367, 78450777, 91182490, 65245436, 84906708","POLYGON ((-8.4498706, 122.7689479), (-7.4498706,122.7689479),(-8.4498706, 123.2689479), (-7.4498706,123.2689479),(-8.4498706,122.7689479))"
1161,Robert Plant,192.168.1.12,17/10/2019 15:44,2019-03-22 11:45:31 UTC,2019-03-28 11:45:31 UTC,DEV-1161-2019,NewYorkTimes,"50204718, 29340325, 08992335, 31073488, 34292719, 56599523, 63713889, 45529729, 02002591, 16379274","POLYGON ((38.7025085, -9.3381698), (39.7025085,-9.3381698),(38.7025085, -8.8381698), (39.7025085,-8.8381698),(38.7025085,-9.3381698))"
1162,Jimmy Page,192.168.1.12,21/10/2019 08:34,2019-09-08 05:10:40 UTC,2019-09-12 05:10:40 UTC,DEV-1162-2019,WashingtonPost,"33586786, 86401684, 73113994, 93224643, 21488691, 20179365","POLYGON ((45.2397599, 13.9373092), (46.2397599,13.9373092),(45.2397599, 14.4373092), (46.2397599,14.4373092),(45.2397599,13.9373092))"
1163,John Paul Jones,192.168.1.12,21/10/2019 11:21,2019-11-22 13:42:15 UTC,2019-11-26 13:42:15 UTC,DEV-1163-2019,TheTimes,"12735089, 23317077, 36177204, 90063049, 22136587, 86536209, 58380389, 49217638, 29759771, 49093317","POLYGON ((17.7409147, -91.7660525), (18.7409147,-91.7660525),(17.7409147, -91.2660525), (18.7409147,-91.2660525),(17.7409147,-91.7660525))"
1164,Jimmy Page,192.168.1.55,21/10/2019 12:16,2019-07-27 08:04:53 UTC,2019-08-02 08:04:53 UTC,DEV-1164-2019,TheSun,"05636580, 38704834, 47496782, 34267900, 36552737, 04571504, 65858235, 71016199, 29789360, 31273091, 27892171","POLYGON ((49.8501369, 21.894173), (50.8501369,21.894173),(49.8501369, 22.394173), (50.8501369,22.394173),(49.8501369,21.894173))"
1165,John Paul Jones,192.168.1.12,22/10/2019 09:15,2019-08-13 12:07:02 UTC,2019-08-19 12:07:02 UTC,DEV-1165-2019,FinancialTimes,"12945764, 00942254, 43102925, 82515881, 80261897, 13084280, 35733602, 18234924","POLYGON ((-6.7132088, 111.359026), (-5.7132088,111.359026),(-6.7132088, 111.859026), (-5.7132088,111.859026),(-6.7132088,111.359026))"
1166,John Paul Jones,192.168.1.12,22/10/2019 15:21,2019-03-11 00:03:29 UTC,2019-03-13 00:03:29 UTC,DEV-1166-2019,MailOnline,"19129557, 95480180, 30080275, 03512802, 48022854, 80846586, 63480360, 81037460, 88456940, 16051874","POLYGON ((-7.0090256, 23.4537973), (-6.0090256,23.4537973),(-7.0090256, 23.9537973), (-6.0090256,23.9537973),(-7.0090256,23.4537973))"
1167,Jimmy Page,192.168.1.47,23/10/2019 08:05,2019-07-18 04:24:45 UTC,2019-07-22 04:24:45 UTC,DEV-1167-2019,FinancialTimes,"89275228, 77865668, 83969804, 83359745, 08646649","POLYGON ((5.3622295, -0.6298922), (6.3622295,-0.6298922),(5.3622295, -0.1298922), (6.3622295,-0.1298922),(5.3622295,-0.6298922))"
1168,Jimmy Page,192.168.1.12,23/10/2019 11:27,2019-08-11 16:42:46 UTC,2019-08-17 16:42:46 UTC,DEV-1168-2019,TheGuardian,14890988,"POLYGON ((41.664757, 123.344062), (42.664757,123.344062),(41.664757, 123.844062), (42.664757,123.844062),(41.664757,123.344062))"
1169,Jimmy Page,192.168.1.12,24/10/2019 11:27,2019-09-01 23:20:20 UTC,2019-09-04 23:20:20 UTC,DEV-1169-2019,TheTimes,"46083587, 33271451","POLYGON ((40.8253148, -8.4661017), (41.8253148,-8.4661017),(40.8253148, -7.9661017), (41.8253148,-7.9661017),(40.8253148,-8.4661017))"
1170,Jimmy Page,192.168.1.12,28/10/2019 09:26,2019-06-14 19:14:16 UTC,2019-06-20 19:14:16 UTC,DEV-1170-2019,WashingtonPost,"46421334, 43207517, 03220824, 34264871","POLYGON ((5.7511525, 9.3146014), (6.7511525,9.3146014),(5.7511525, 9.8146014), (6.7511525,9.8146014),(5.7511525,9.3146014))"
1171,Jimmy Page,192.168.1.12,28/10/2019 14:38,2019-04-23 01:39:04 UTC,2019-04-27 01:39:04 UTC,DEV-1171-2019,TheGuardian,"67942642, 00337415, 96226144, 54912153","POLYGON ((-11.8532073, -75.508016), (-10.8532073,-75.508016),(-11.8532073, -75.008016), (-10.8532073,-75.008016),(-11.8532073,-75.508016))"
1172,Jimmy Page,192.168.1.12,30/10/2019 08:55,2019-09-20 06:12:08 UTC,2019-09-26 06:12:08 UTC,DEV-1172-2019,NewYorkTimes,"37608735, 97293459, 34628067, 00126443, 93637967","POLYGON ((47.910483, 33.391783), (48.910483,33.391783),(47.910483, 33.891783), (48.910483,33.891783),(47.910483,33.391783))"
1173,Jimmy Page,192.168.1.12,01/11/2019 08:03,2019-04-20 03:19:08 UTC,2019-04-23 03:19:08 UTC,DEV-1173-2019,TheTimes,"06961471, 24251844","POLYGON ((32.0467278, 118.7864923), (33.0467278,118.7864923),(32.0467278, 119.2864923), (33.0467278,119.2864923),(32.0467278,118.7864923))"
1174,John Paul Jones,192.168.1.12,07/11/2019 13:33,2019-10-27 05:56:10 UTC,2019-10-29 05:56:10 UTC,DEV-1174-2019,MailOnline,"16019264, 53407509, 99722379, 98850620, 67185673, 67608405, 63358174, 73037132, 11850518, 91417570, 33958904","POLYGON ((26.855047, 100.22775), (27.855047,100.22775),(26.855047, 100.72775), (27.855047,100.72775),(26.855047,100.22775))"
1175,Jimmy Page,192.168.1.12,08/11/2019 11:48,2019-10-05 23:56:22 UTC,2019-10-11 23:56:22 UTC,DEV-1175-2019,WashingtonPost,"28551624, 18200695","POLYGON ((30.687368, 104.063249), (31.687368,104.063249),(30.687368, 104.563249), (31.687368,104.563249),(30.687368,104.063249))"
1176,John Bonham,192.168.1.12,11/11/2019 09:42,2019-03-28 13:21:53 UTC,2019-04-03 13:21:53 UTC,DEV-1176-2019,TheSun,"88373381, 25935066","POLYGON ((53.3177535, -6.2324705), (54.3177535,-6.2324705),(53.3177535, -5.7324705), (54.3177535,-5.7324705),(53.3177535,-6.2324705))"
1177,John Paul Jones,192.168.1.12,11/11/2019 13:10,2019-06-26 21:18:18 UTC,2019-06-29 21:18:18 UTC,DEV-1177-2019,NewYorkTimes,"73683869, 19766794, 03033358, 21797542, 10122535, 61198983","POLYGON ((24.7021073, 121.7377502), (25.7021073,121.7377502),(24.7021073, 122.2377502), (25.7021073,122.2377502),(24.7021073,121.7377502))"
1178,Jimmy Page,192.168.1.55,11/11/2019 15:27,2019-11-23 07:19:58 UTC,2019-11-28 07:19:58 UTC,DEV-1178-2019,MailOnline,"45109378, 61972336, 17764812, 95411383, 28523947, 25712943, 75799029","POLYGON ((45.218223, 18.7359718), (46.218223,18.7359718),(45.218223, 19.2359718), (46.218223,19.2359718),(45.218223,18.7359718))"
1179,John Paul Jones,192.168.1.12,12/11/2019 14:36,2019-07-05 03:30:44 UTC,2019-07-11 03:30:44 UTC,DEV-1179-2019,DailyExpress,"45516205, 24622166, 06247112","POLYGON ((-7.7527791, 113.697829), (-6.7527791,113.697829),(-7.7527791, 114.197829), (-6.7527791,114.197829),(-7.7527791,113.697829))"
1180,John Paul Jones,192.168.1.12,13/11/2019 14:09,2019-04-19 18:05:49 UTC,2019-04-21 18:05:49 UTC,DEV-1180-2019,TheGuardian,"57218207, 96619548, 36761020, 65486813, 03341083, 61253601, 22901677, 14556946, 84876509, 73383951","POLYGON ((10.748716, -75.107922), (11.748716,-75.107922),(10.748716, -74.607922), (11.748716,-74.607922),(10.748716,-75.107922))"
1181,John Paul Jones,192.168.1.12,14/11/2019 09:02,2019-07-09 11:09:11 UTC,2019-07-12 11:09:11 UTC,DEV-1181-2019,WashingtonPost,"69437947, 87479296, 87372705, 64820292, 62065617","POLYGON ((-6.4594857, 105.9141793), (-5.4594857,105.9141793),(-6.4594857, 106.4141793), (-5.4594857,106.4141793),(-6.4594857,105.9141793))"
1182,Jimmy Page,192.168.1.12,14/11/2019 11:04,2019-08-25 15:29:38 UTC,2019-08-31 15:29:38 UTC,DEV-1182-2019,FinancialTimes,"53225152, 28372861, 01035077, 51303996, 95711328, 16478300, 53043492","POLYGON ((-20.2530617, -43.8030567), (-19.2530617,-43.8030567),(-20.2530617, -43.3030567), (-19.2530617,-43.3030567),(-20.2530617,-43.8030567))"
1183,Jimmy Page,192.168.1.12,14/11/2019 14:15,2019-04-22 21:49:13 UTC,2019-04-24 21:49:13 UTC,DEV-1183-2019,DailyExpress,67141617,"POLYGON ((41.2505888, -75.8520879), (42.2505888,-75.8520879),(41.2505888, -75.3520879), (42.2505888,-75.3520879),(41.2505888,-75.8520879))"
1184,Robert Plant,192.168.1.12,15/11/2019 10:29,2019-09-14 18:57:47 UTC,2019-09-19 18:57:47 UTC,DEV-1184-2019,MailOnline,"39602418, 99704669, 97992892, 56676846, 71923557, 11608838","POLYGON ((7.7896079, 100.3048897), (8.7896079,100.3048897),(7.7896079, 100.8048897), (8.7896079,100.8048897),(7.7896079,100.3048897))"
1185,John Paul Jones,192.168.1.12,18/11/2019 10:47,2019-11-16 18:40:00 UTC,2019-11-22 18:40:00 UTC,DEV-1185-2019,TheGuardian,"14361216, 79751724, 41342223, 10263888","POLYGON ((23.125735, 113.964824), (24.125735,113.964824),(23.125735, 114.464824), (24.125735,114.464824),(23.125735,113.964824))"
1186,John Paul Jones,192.168.1.47,18/11/2019 14:24,2019-06-23 22:50:29 UTC,2019-06-27 22:50:29 UTC,DEV-1186-2019,TheSun,"21340294, 34870484, 85134756, 73841049, 76972278, 82884185, 57113700, 38485678, 11649379","POLYGON ((29.894972, 121.538057), (30.894972,121.538057),(29.894972, 122.038057), (30.894972,122.038057),(29.894972,121.538057))"
1187,Jimmy Page,192.168.1.12,19/11/2019 10:41,2019-07-03 18:18:32 UTC,2019-07-09 18:18:32 UTC,DEV-1187-2019,DailyExpress,"29305892, 23575752, 62381617, 26183491, 25461031, 46422661, 24833418, 91313598, 06743602","POLYGON ((32.8676912, -80.017511), (33.8676912,-80.017511),(32.8676912, -79.517511), (33.8676912,-79.517511),(32.8676912,-80.017511))"
1188,Jimmy Page,192.168.1.12,19/11/2019 11:54,2019-12-10 20:39:30 UTC,2019-12-12 20:39:30 UTC,DEV-1188-2019,TheTimes,"59336018, 38704983","POLYGON ((6.477755, -74.4088), (7.477755,-74.4088),(6.477755, -73.9088), (7.477755,-73.9088),(6.477755,-74.4088))"
1189,Jimmy Page,192.168.1.12,19/11/2019 12:11,2019-06-10 06:42:11 UTC,2019-06-14 06:42:11 UTC,DEV-1189-2019,DailyExpress,"56743774, 57127571, 29251343, 00280644, 01067006, 23360054, 96737471, 29524542, 93638990, 76852983, 25961377","POLYGON ((39.876135, -8.9189073), (40.876135,-8.9189073),(39.876135, -8.4189073), (40.876135,-8.4189073),(39.876135,-8.9189073))"
1190,John Paul Jones,192.168.1.12,20/11/2019 09:55,2019-06-29 13:14:30 UTC,2019-07-02 13:14:30 UTC,DEV-1190-2019,MailOnline,"79427007, 32169273, 52590253, 11253854, 08160968, 57027934, 34749135, 33981243, 80271024, 70855211, 50735949","POLYGON ((-7.035591, 109.8975853), (-6.035591,109.8975853),(-7.035591, 110.3975853), (-6.035591,110.3975853),(-7.035591,109.8975853))"
1191,Jimmy Page,192.168.1.12,20/11/2019 14:10,2019-12-06 10:15:05 UTC,2019-12-09 10:15:05 UTC,DEV-1191-2019,TheSun,"86790000, 02155119, 86584338","POLYGON ((50.1336212, 14.6607051), (51.1336212,14.6607051),(50.1336212, 15.1607051), (51.1336212,15.1607051),(50.1336212,14.6607051))"
1192,John Paul Jones,192.168.1.12,21/11/2019 11:03,2019-12-23 10:18:51 UTC,2019-12-28 10:18:51 UTC,DEV-1192-2019,TheGuardian,"35160290, 86520781, 90579882, 42485952, 58438020","POLYGON ((-33.3117281, 26.5145058), (-32.3117281,26.5145058),(-33.3117281, 27.0145058), (-32.3117281,27.0145058),(-33.3117281,26.5145058))"
1193,John Paul Jones,192.168.1.12,21/11/2019 11:18,2019-10-04 02:52:51 UTC,2019-10-09 02:52:51 UTC,DEV-1193-2019,TheTimes,"61514527, 75048001, 35085727, 54874239","POLYGON ((-6.8238747, 107.9195543), (-5.8238747,107.9195543),(-6.8238747, 108.4195543), (-5.8238747,108.4195543),(-6.8238747,107.9195543))"
1194,Jimmy Page,192.168.1.12,25/11/2019 08:44,2019-04-12 06:47:26 UTC,2019-04-14 06:47:26 UTC,DEV-1194-2019,TheGuardian,"43399533, 68708803, 95679050, 54063100, 25238611, 74906382, 75249811, 16419202","POLYGON ((41.1661316, -8.6784476), (42.1661316,-8.6784476),(41.1661316, -8.1784476), (42.1661316,-8.1784476),(41.1661316,-8.6784476))"
1195,John Paul Jones,192.168.1.12,25/11/2019 09:39,2019-05-30 12:26:35 UTC,2019-06-03 12:26:35 UTC,DEV-1195-2019,TheSun,"11872599, 22638519, 14297758, 71222185, 48630376, 74120353","POLYGON ((-8.2735418, 114.8864193), (-7.2735418,114.8864193),(-8.2735418, 115.3864193), (-7.2735418,115.3864193),(-8.2735418,114.8864193))"
1196,John Paul Jones,192.168.1.12,25/11/2019 09:50,2019-03-22 14:12:03 UTC,2019-03-26 14:12:03 UTC,DEV-1196-2019,TheTimes,"16316411, 25119598, 29789643, 77460008","POLYGON ((28.1905018, 112.999502), (29.1905018,112.999502),(28.1905018, 113.499502), (29.1905018,113.499502),(28.1905018,112.999502))"
1197,John Paul Jones,192.168.1.12,25/11/2019 11:08,2019-02-27 06:25:20 UTC,2019-03-02 06:25:20 UTC,DEV-1197-2019,TheSun,"51388673, 28754820, 04314319, 81749611","POLYGON ((30.4338104, 31.0564425), (31.4338104,31.0564425),(30.4338104, 31.5564425), (31.4338104,31.5564425),(30.4338104,31.0564425))"
1198,Jimmy Page,192.168.1.12,28/11/2019 14:00,2019-04-30 06:51:03 UTC,2019-05-05 06:51:03 UTC,DEV-1198-2019,DailyExpress,"21001317, 01981389, 32906794, 41510644","POLYGON ((49.863612, -119.5644584), (50.863612,-119.5644584),(49.863612, -119.0644584), (50.863612,-119.0644584),(49.863612,-119.5644584))"
1199,John Paul Jones,192.168.1.47,28/11/2019 15:16,2020-01-04 23:39:10 UTC,2020-01-06 23:39:10 UTC,DEV-1199-2019,TheSun,36072511,"POLYGON ((-8.371078, -77.32901), (-7.371078,-77.32901),(-8.371078, -76.82901), (-7.371078,-76.82901),(-8.371078,-77.32901))"
1200,Jimmy Page,192.168.1.12,29/11/2019 15:15,2019-06-22 05:06:48 UTC,2019-06-24 05:06:48 UTC,DEV-1200-2019,MailOnline,"78126007, 02342683, 60170191, 15313973, 10060793, 45573094","POLYGON ((-23.4833329, 27.116667), (-22.4833329,27.116667),(-23.4833329, 27.616667), (-22.4833329,27.616667),(-23.4833329,27.116667))"
1201,John Bonham,192.168.1.12,02/12/2019 12:39,2019-08-31 09:21:24 UTC,2019-09-02 09:21:24 UTC,DEV-1201-2019,TheGuardian,"23198056, 90137739, 09419232, 72846776, 13960564, 99880147, 14039455","POLYGON ((54.3116188, 22.3171463), (55.3116188,22.3171463),(54.3116188, 22.8171463), (55.3116188,22.8171463),(54.3116188,22.3171463))"
1202,Jimmy Page,192.168.1.12,04/12/2019 14:36,2019-11-05 06:20:06 UTC,2019-11-09 06:20:06 UTC,DEV-1202-2019,FinancialTimes,"71409849, 54248183, 08553812, 46492706, 76342114, 64431821, 58157723, 05082759, 52843822, 62866148, 92414374","POLYGON ((38.3691874, 141.059301), (39.3691874,141.059301),(38.3691874, 141.559301), (39.3691874,141.559301),(38.3691874,141.059301))"
1203,Jimmy Page,192.168.1.55,06/12/2019 09:53,2019-02-22 05:08:51 UTC,2019-02-26 05:08:51 UTC,DEV-1203-2019,FinancialTimes,"95536491, 05994265, 83474971, 50365420, 13316051, 95859963","POLYGON ((43.4945737, 5.8978018), (44.4945737,5.8978018),(43.4945737, 6.3978018), (44.4945737,6.3978018),(43.4945737,5.8978018))"
1204,John Paul Jones,192.168.1.12,06/12/2019 12:36,2019-03-15 08:20:33 UTC,2019-03-20 08:20:33 UTC,DEV-1204-2019,TheSun,76211443,"POLYGON ((-6.745694, 111.0438053), (-5.745694,111.0438053),(-6.745694, 111.5438053), (-5.745694,111.5438053),(-6.745694,111.0438053))"
1205,John Bonham,192.168.1.12,09/12/2019 12:29,2019-03-08 18:54:09 UTC,2019-03-12 18:54:09 UTC,DEV-1205-2019,NewYorkTimes,"11327904, 96538620, 16179755, 07469693, 20274023, 97117705, 17915127, 79443560","POLYGON ((52.0592063, 20.4515916), (53.0592063,20.4515916),(52.0592063, 20.9515916), (53.0592063,20.9515916),(52.0592063,20.4515916))"
1206,John Paul Jones,192.168.1.12,09/12/2019 12:51,2019-08-21 21:07:45 UTC,2019-08-23 21:07:45 UTC,DEV-1206-2019,MailOnline,"32680504, 62738252, 84184305, 69157766, 01251030, 67671622","POLYGON ((22.3699122, 114.1144306), (23.3699122,114.1144306),(22.3699122, 114.6144306), (23.3699122,114.6144306),(22.3699122,114.1144306))"
1207,John Paul Jones,192.168.1.12,10/12/2019 08:48,2019-09-07 10:57:19 UTC,2019-09-10 10:57:19 UTC,DEV-1207-2019,DailyExpress,"43138005, 86495037, 64390354, 45650747, 76290244, 21034042, 82078787, 45367242, 74161853, 17696737, 25394819","POLYGON ((18.4320055, 98.9024603), (19.4320055,98.9024603),(18.4320055, 99.4024603), (19.4320055,99.4024603),(18.4320055,98.9024603))"
1208,John Paul Jones,192.168.1.12,12/12/2019 14:03,2019-11-01 09:08:27 UTC,2019-11-03 09:08:27 UTC,DEV-1208-2019,DailyExpress,"27982270, 67494780, 50941325, 07343017, 01224031","POLYGON ((14.582604, 121.087809), (15.582604,121.087809),(14.582604, 121.587809), (15.582604,121.587809),(14.582604,121.087809))"
